"_rdsrcinstid_","cycle_name","entity_id","analysis_run_name","reporting_dt","engine_schema","krm_run_id","krm_run_description","txn_id","prod_id","currency","tp_id","alt_param_id","yc_name","tp_class","tp_model_desc","a01","a02","a03","a04","a06","a07","sas_map_id","cut08","al_flag","signed_par_bal","cur_grs_rt","cust_inc","tp_org","tp_adj_total","tp_final","tp_inc","margin","issue_dt","mat_dt","yc_dt","start_dt","end_dt","duration","avg_life","tp_results"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5195423200123","        2220","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Certificates of Deposit","Certificates of Deposit","Belgium","Region de Brussel-Capitale","BE-04000","EURIBOR_12M","          -1","-15413131.66","    0.403571","   -62202.93","    0.455442","           0","    0.455442","    70197.88","     7994.95","01APR2021:00:00:00.000000","05JUL2023:00:00:00.000000","05JUL2021:00:00:00.000000","05JUL2021:00:00:00.000000","31DEC2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","4963205200221","        2411","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Senior Notes","Senior Notes - Fixed","Belgium","Region de Brussel-Capitale","BE-04000","Fixed","          -1","-10958116.03","        1.58","  -173138.23","    0.422976","           0","    0.422976","     46350.2","  -126788.03","15JUN2021:00:00:00.000000","04JAN2022:00:00:00.000000","15JUN2021:00:00:00.000000","15JUN2021:00:00:00.000000","04JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","477507020031","        2420","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","Belgium","Region de Brussel-Capitale","BE-04000","EURIBOR_3M","          -1","  -281569.42","    1.276318","    -3593.72","    0.392455","           0","    0.392455","     1105.03","    -2488.69","05DEC2021:00:00:00.000000","05JUL2023:00:00:00.000000","06DEC2021:00:00:00.000000","06DEC2021:00:00:00.000000","31MAR2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","410820520031","        2420","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","Belgium","Region de Brussel-Capitale","BE-04000","Fixed","          -1","-28156942.22","       8.125"," -2287751.56","    0.552384","           0","    0.552384","   155534.44"," -2132217.11","21NOV2021:00:00:00.000000","19SEP2023:00:00:00.000000","23NOV2021:00:00:00.000000","23NOV2021:00:00:00.000000","19SEP2023:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5289300200221","        2411","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Senior Notes","Senior Notes - Fixed","Belgium","Region de Brussel-Capitale","BE-04000","Fixed","          -1"," -5479058.01","        1.76","   -96431.42","    0.545182","           0","    0.545182","    29870.84","   -66560.58","15AUG2021:00:00:00.000000","16OCT2023:00:00:00.000000","15AUG2021:00:00:00.000000","15AUG2021:00:00:00.000000","16OCT2023:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5235125200221","        2412","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Senior Notes","Senior Notes - Floating","Belgium","Region de Brussel-Capitale","BE-04000","EURIBOR_3M","          -1"," -5479058.01","    1.462633","   -80138.51","    0.426571","           0","    0.426571","    23372.07","   -56766.44","09AUG2021:00:00:00.000000","06SEP2022:00:00:00.000000","06SEP2021:00:00:00.000000","06SEP2021:00:00:00.000000","31MAR2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","570370320031","        2420","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","Belgium","Region de Brussel-Capitale","BE-04000","Fixed","          -1","  -689845.08","        3.75","   -25869.19","    0.607303","           0","    0.607303","     4189.45","   -21679.74","05DEC2021:00:00:00.000000","20NOV2023:00:00:00.000000","06DEC2021:00:00:00.000000","06DEC2021:00:00:00.000000","20NOV2023:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","4578209200121","        2212","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Commercial Paper","Commercial Paper - Floating","Belgium","Region de Brussel-Capitale","BE-04000","ESTR_RT","          -1","   -43054.16","     1.10468","     -475.61","    0.387735","           0","    0.387735","      166.94","     -308.67","21NOV2020:00:00:00.000000","13AUG2025:00:00:00.000000","13DEC2021:00:00:00.000000","13DEC2021:00:00:00.000000","31JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5213591200121","        2211","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Commercial Paper","Commercial Paper - Fixed","Belgium","Region de Brussel-Capitale","BE-04000","Fixed","          -1","  -215270.81","         1.1","    -2367.98","    0.498763","           0","    0.498763","     1073.69","    -1294.29","06JAN2021:00:00:00.000000","18JUL2022:00:00:00.000000","06JAN2021:00:00:00.000000","06JAN2021:00:00:00.000000","18JUL2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5004919200121","        2211","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Commercial Paper","Commercial Paper - Fixed","Belgium","Region de Brussel-Capitale","BE-04000","Fixed","          -1"," -4000043054","        1.46","-58400628.59","    0.520047","           0","    0.520047","  20802103.9","-37598524.69","04JAN2021:00:00:00.000000","02JAN2024:00:00:00.000000","04JAN2021:00:00:00.000000","04JAN2021:00:00:00.000000","02JAN2024:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5228044200221","        2412","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Senior Notes","Senior Notes - Floating","Belgium","Region de Brussel-Capitale","BE-04000","EURIBOR_3M","          -1","  -657486.96","    1.452577","     -9550.5","    0.436879","           0","    0.436879","     2872.42","    -6678.08","05AUG2021:00:00:00.000000","08AUG2022:00:00:00.000000","08SEP2021:00:00:00.000000","08SEP2021:00:00:00.000000","31MAR2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5336729200121","        2211","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Commercial Paper","Commercial Paper - Fixed","Belgium","Region de Brussel-Capitale","BE-04000","Fixed","          -1","  -215270.81","        1.46","    -3142.95","    0.535591","           0","    0.535591","     1152.97","    -1989.98","11JAN2021:00:00:00.000000","20DEC2023:00:00:00.000000","11JAN2021:00:00:00.000000","11JAN2021:00:00:00.000000","20DEC2023:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","4405273200123","        2220","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Certificates of Deposit","Certificates of Deposit","Belgium","Region de Brussel-Capitale","BE-04000","EURIBOR_12M","          -1","-38532829.14","    0.436201","  -168080.59","     0.55358","           0","     0.55358","   213310.04","    45229.45","10MAR2021:00:00:00.000000","11DEC2024:00:00:00.000000","11DEC2021:00:00:00.000000","11DEC2021:00:00:00.000000","31DEC2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5834826200123","        2220","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Certificates of Deposit","Certificates of Deposit","Belgium","Region de Brussel-Capitale","BE-04000","Fixed","          -1","-15413131.66","           6","   -924787.9","    0.454061","           0","    0.454061","    69985.02","  -854802.88","05APR2021:00:00:00.000000","05AUG2022:00:00:00.000000","05APR2021:00:00:00.000000","05APR2021:00:00:00.000000","05AUG2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5798338200121","        2211","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Commercial Paper","Commercial Paper - Fixed","Belgium","Region de Brussel-Capitale","BE-04000","Fixed","          -1","  -215270.81","        1.25","    -2690.89","     0.51083","           0","     0.51083","     1099.67","    -1591.22","14FEB2021:00:00:00.000000","30DEC2022:00:00:00.000000","14FEB2021:00:00:00.000000","14FEB2021:00:00:00.000000","30DEC2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5834176200221","        2411","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Senior Notes","Senior Notes - Fixed","Belgium","Region de Brussel-Capitale","BE-04000","Fixed","          -1"," -5479058.01","           3","  -164371.74","    0.318355","           0","    0.318355","    17442.86","  -146928.89","07NOV2021:00:00:00.000000","31JAN2022:00:00:00.000000","07NOV2021:00:00:00.000000","07NOV2021:00:00:00.000000","31JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5396224200221","        2412","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Senior Notes","Senior Notes - Floating","Belgium","Region de Brussel-Capitale","BE-04000","EURIBOR_3M","          -1"," -5479058.01","    1.426649","   -78166.93","    0.426303","           0","    0.426303","    23357.39","   -54809.54","21SEP2021:00:00:00.000000","04JAN2023:00:00:00.000000","21SEP2021:00:00:00.000000","21SEP2021:00:00:00.000000","31MAR2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","506030120031","        2420","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Long-/Medium-Term Debt","Subordinated Notes","Subordinated Notes","Belgium","Region de Brussel-Capitale","BE-04000","EURIBOR_3M","          -1","  -140784.71","    0.376318","      -529.8","     0.36333","           0","     0.36333","      511.51","      -18.29","05DEC2021:00:00:00.000000","24FEB2022:00:00:00.000000","06DEC2021:00:00:00.000000","06DEC2021:00:00:00.000000","24FEB2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5025020200121","        2211","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Commercial Paper","Commercial Paper - Fixed","Belgium","Region de Brussel-Capitale","BE-04000","Fixed","          -1","  -150689.57","         1.1","    -1657.59","    0.533978","           0","    0.533978","      804.65","     -852.94","06JAN2021:00:00:00.000000","25JAN2024:00:00:00.000000","06JAN2021:00:00:00.000000","06JAN2021:00:00:00.000000","25JAN2024:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","4497018200123","        2220","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Certificates of Deposit","Certificates of Deposit","Belgium","Region de Brussel-Capitale","BE-04000","EURIBOR_3M","          -1"," -9247878.99","    2.199861","  -203440.48","    0.432807","           0","    0.432807","    40025.47","  -163415.02","11MAR2021:00:00:00.000000","07JUL2022:00:00:00.000000","08SEP2021:00:00:00.000000","08SEP2021:00:00:00.000000","07MAR2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5396150200121","        2211","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Commercial Paper","Commercial Paper - Fixed","Belgium","Region de Brussel-Capitale","BE-04000","Fixed","          -1","  -215270.81","           1","    -2152.71","    0.538897","           0","    0.538897","     1160.09","     -992.62","13JAN2021:00:00:00.000000","12JAN2024:00:00:00.000000","13JAN2021:00:00:00.000000","13JAN2021:00:00:00.000000","12JAN2024:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","5496960200121","        2211","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Commercial Paper","Commercial Paper - Fixed","Belgium","Region de Brussel-Capitale","BE-04000","Fixed","          -1","  -215270.81","        1.25","    -2690.89","    0.527179","           0","    0.527179","     1134.86","    -1556.02","24JAN2021:00:00:00.000000","12APR2023:00:00:00.000000","24JAN2021:00:00:00.000000","24JAN2021:00:00:00.000000","12APR2023:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","4795947200121","        2212","EUR","TP1TPM3","","EUR TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Commercial Paper","Commercial Paper - Floating","Belgium","Region de Brussel-Capitale","BE-04000","ESTR_RT","          -1","  -215270.81","    0.780896","    -1681.04","    0.382975","           0","    0.382975","      824.43","     -856.61","09DEC2020:00:00:00.000000","18JUN2026:00:00:00.000000","18DEC2021:00:00:00.000000","18DEC2021:00:00:00.000000","31JAN2022:00:00:00.000000","           .","           .","Calculated"
